QTD_PACOTES,MED_ATRASO,TAX_MED_LEN_PKG,TAX_MED_LEN_PKG_POR_SEG,TAX_MED_LEN_PAYLOAD,TAX_MED_LEN_PAYLOAD_POR_SEG,TAX_PKG_POR_SEG,QTD_PKG_PERDIDOS
2756,-0.10525897651348474,0.0,1038.8866666666668,0.0,563.0866666666667,9.186666666666667,0
2810,-0.025243817614490877,4183.160526305619,1063.8666666666666,1861.4803091854744,578.4,9.366666666666667,0
2747,-0.016265700329508744,13395.27866222241,1022.8866666666667,4369.3679343464655,546.6066666666667,9.156666666666666,0
2762,-0.009619822111965349,0.0,1039.4066666666668,0.0,563.0466666666666,9.206666666666667,0
2898,-0.018586158094281078,9262.81674682623,1089.8866666666668,2817.9976529560986,588.06,9.66,0
2747,-0.008802627623189698,0.0,1028.6866666666667,0.0,552.8866666666667,9.156666666666666,0
2834,-0.053029364486268986,26937.386213894573,1067.9533333333334,11286.420380030531,578.3666666666667,9.446666666666667,0
2923,-0.017454224174413377,0.0,1099.84,0.0,594.7733333333333,9.743333333333334,0
2914,-0.010745895097087161,0.0,1087.12,0.0,583.48,9.713333333333333,0
2886,-0.03951208209793186,0.0,1078.8966666666668,0.0,580.6966666666667,9.62,0
2974,-0.0045049916840112685,12442.349183884115,1114.4933333333333,7571.292270607782,598.88,9.913333333333334,0
2858,-0.005608307222455761,23672.02386638573,1065.73,9076.559731902611,572.2766666666666,9.526666666666667,0
3014,-0.01927496687655585,34996.006775497444,1123.6733333333334,18134.35785153365,603.3133333333334,10.046666666666667,0
2861,-0.005711625398184528,19947.28397131524,1062.2766666666666,11766.143575004595,568.97,9.536666666666667,0
2835,-0.008263730330021504,34861.83113569592,1055.5633333333333,20167.43510413121,567.43,9.45,0
2942,-0.013572218951362076,0.0,1092.7733333333333,0.0,583.9866666666667,9.806666666666667,0
2877,-0.00245070913246534,0.0,1067.9533333333334,0.0,573.9133333333333,9.59,0
2760,-0.001908632465030836,11339.552634568878,1020.5633333333334,5695.331236030152,543.99,9.2,0
2633,-0.009579241434250138,8656.571968899287,984.0366666666666,5170.215132671858,529.4233333333333,8.776666666666667,0
2813,-0.0017100713704770627,0.0,1060.3533333333332,0.0,574.62,9.376666666666667,0
2963,-0.01756247024137025,0.0,1119.72,0.0,605.4933333333333,9.876666666666667,0
2787,-0.03446469094790051,0.0,1046.65,0.0,564.1433333333333,9.29,0
2941,-0.01691150997658645,0.0,1109.96,0.0,602.12,9.803333333333333,0
2742,-0.03942210677763913,10144.208616317039,1023.1933333333334,4216.037351032847,549.2866666666666,9.14,0
2745,-0.004771686946542319,2877.1576015597343,1025.2433333333333,1224.093860348556,552.3233333333334,9.15,0
2733,-0.023988095561619693,0.0,1026.0333333333333,0.0,553.8466666666667,9.11,0
2849,-0.010873452116623808,0.0,1073.1533333333334,0.0,581.1666666666666,9.496666666666666,0
2876,-0.021357794961942584,0.0,1083.6866666666667,0.0,584.5133333333333,9.586666666666666,0
2807,-0.023923140129331256,0.0,1056.5866666666666,0.0,571.3066666666666,9.356666666666667,0
2822,-0.023515851171535436,0.0,1047.5933333333332,0.0,561.3133333333334,9.406666666666666,0
1868,-0.03630864824421656,0.0,703.2633333333333,0.0,379.78333333333336,6.226666666666667,0
