QTD_PACOTES,MED_ATRASO,TAX_MED_LEN_PKG,TAX_MED_LEN_PKG_POR_SEG,TAX_MED_LEN_PAYLOAD,TAX_MED_LEN_PAYLOAD_POR_SEG,TAX_PKG_POR_SEG,QTD_PKG_PERDIDOS
200,-0.001219578981399536,1021447.2874763247,340.46666666666664,965382.1569336226,321.8,0.6666666666666666,0
194,-0.0012723133736050006,2781058.4131663013,329.86333333333334,2627776.3995659156,311.75666666666666,0.6466666666666666,0
161,-0.0012418512972245306,47269.14227551674,274.06333333333333,44684.111057324415,259.0366666666667,0.5366666666666666,0
169,-0.0012646031802927954,25625.561577391916,288.14,24221.672749772806,272.3666666666667,0.5633333333333334,0
208,-0.0013259569039711584,0.0,354.26666666666665,0.0,334.85333333333335,0.6933333333333334,0
203,-0.0013568060738699777,0.0,345.75333333333333,0.0,326.8066666666667,0.6766666666666666,0
194,-0.0013571830139946692,0.0,330.57,0.0,312.4633333333333,0.6466666666666666,0
183,-0.001278977576500731,0.0,311.46666666666664,0.0,294.38666666666666,0.61,0
182,-0.001413066308576982,0.0,309.97,0.0,292.98333333333335,0.6066666666666667,0
197,-0.0012726832162305182,0.0,335.96,0.0,317.5733333333333,0.6566666666666666,0
202,-0.0012800481059763692,27052.509449189594,344.1166666666667,25572.635976318892,325.2633333333333,0.6733333333333333,0
182,-0.0013260736570253476,0.0,309.32,0.0,292.3333333333333,0.6066666666666667,0
186,-0.0013192404982864216,334750.54101085494,316.9033333333333,316409.61512429395,299.54333333333335,0.62,0
193,-0.001049094867212167,112271.10385308611,329.11333333333334,106116.93640393355,311.1,0.6433333333333333,0
175,-0.001369297845023019,0.0,298.27666666666664,0.0,281.9433333333333,0.5833333333333334,0
208,-0.0013877795292780949,850460.540803314,353.8,803943.0291551221,334.38666666666666,0.6933333333333334,0
156,-0.0012308527261782915,61569.85575599387,265.3233333333333,58179.728135781545,250.76333333333332,0.52,0
177,-0.0013777751707087801,44042.777133497446,301.12333333333333,41623.48895018889,284.60333333333335,0.59,0
207,-0.001401909307581215,0.0,351.92333333333335,0.0,332.60333333333335,0.69,0
180,-0.0012850522994995116,0.0,306.50333333333333,0.0,289.7033333333333,0.6,0
169,-0.0013499006011782313,0.0,287.39,0.0,271.6166666666667,0.5633333333333334,0
186,-0.0013101831559211977,0.0,316.53,0.0,299.17,0.62,0
193,-0.001448485517748897,0.0,328.87333333333333,0.0,310.86,0.6433333333333333,0
165,-0.0014546914534135297,0.0,281.4433333333333,0.0,266.04333333333335,0.55,0
195,-0.00144652342184996,29326.366036585932,331.77666666666664,27719.31186032598,313.57666666666665,0.65,0
181,-0.0013169504660927788,0.0,308.4266666666667,0.0,291.53333333333336,0.6033333333333334,0
165,-0.0014247518597227155,31869.296834257977,280.78333333333336,30111.115123001902,265.3833333333333,0.55,0
192,-0.0012765203913052876,259536.1692092504,326.58666666666664,245342.78495561957,308.6666666666667,0.64,0
196,-0.0013636873692882303,0.0,333.4266666666667,0.0,315.1333333333333,0.6533333333333333,0
166,-0.0012647646019257695,486036.60956594365,282.93,459440.1918559305,267.43666666666667,0.5533333333333333,0
172,-0.0014714404594066532,0.0,292.86,0.0,276.8066666666667,0.5733333333333334,0
183,-0.0014323198078760033,0.0,311.6933333333333,0.0,294.61333333333334,0.61,0
167,-0.0012730067361614661,115970.40438179373,284.24666666666667,109578.79142018348,268.66,0.5566666666666666,0
203,-0.001308625554803557,0.0,345.91333333333336,0.0,326.96666666666664,0.6766666666666666,0
168,-0.0013415004525865828,154074.24783904094,286.14,145644.34440425335,270.46,0.56,0
184,-0.0011616634285968282,178789.17031002603,313.2133333333333,168996.3231631208,296.04,0.6133333333333333,0
183,-0.0016110034588256168,0.0,311.39666666666665,0.0,294.31666666666666,0.61,0
183,-0.0021632772977234886,182307.01299758413,311.27,172300.10315107286,294.19,0.61,0
179,-0.0013568467934038386,0.0,304.26666666666665,0.0,287.56,0.5966666666666667,0
183,-0.0013844810548375864,0.0,311.4866666666667,0.0,294.4066666666667,0.61,0
169,-0.0013924858273839105,0.0,287.1433333333333,0.0,271.37,0.5633333333333334,0
181,-0.0013072727793488055,0.0,308.6,0.0,291.70666666666665,0.6033333333333334,0
163,-0.001297661131876378,33442.4770335639,277.3666666666667,31613.591570790875,262.1533333333333,0.5433333333333333,0
189,-0.0013684747080323558,0.0,321.9766666666667,0.0,304.33666666666664,0.63,0
189,-0.0014115199840888776,142009.90502328548,321.39,134238.0232027631,303.75,0.63,0
176,-0.0013939562168988314,0.0,299.7266666666667,0.0,283.3,0.5866666666666667,0
191,-0.0014654716272004611,41765.087781358045,325.6433333333333,39479.40778702567,307.81666666666666,0.6366666666666667,0
169,-0.0014209098364474505,147210.69290907605,287.55,139144.9893408833,271.77666666666664,0.5633333333333334,0
170,-0.0015333231757668887,0.0,289.3233333333333,0.0,273.45666666666665,0.5666666666666667,0
179,-0.0013962178256924592,0.0,304.31666666666666,0.0,287.61,0.5966666666666667,0
21,-0.0013881070273263113,0.0,35.82,0.0,33.86,0.07,0
